sgan,reportdate
S01611-11NE06D-S01616-11NE06D,20050927
S01611-11NE06D-S01616-11NE06D,20081116
S00024-11NE17D-S01722-11NE17D,20090428
S01726-11NE17D-S01728-11NE17D,20080915
S01730-11NE17D-S00447-11NE17B,20010810
S01730-11NE17D-S00447-11NE17B,20100330
S01186-11SW04B-S01185-11SW04B,20101216
S00114-11SW04D-S00111-11SW04D,20140726
S02857-11SW06D-S02858-11SW06D,20130830
S02857-11SW06D-S02858-11SW06D,20140209
S02858-11SW06D-S02856-11SW06D,20140728
S00956-11NE23A-S01043-11NE23A,20131213
S00994-11NE23A-S01045-11NE23A,20090423
S00625-11NE23A-S00960-11NE23A,20100610
S00625-11NE23A-S00960-11NE23A,20140122
S01039-11NE23A-S00992-11NE23A,20130820
S00998-11NE23A-S00924-11NE23A,20080728
S00982-11NE23A-S01022-11NE23A,20111113
S01042-11NE23A-S01006-11NE23A,20121107
S01015-11NE23A-S00952-11NE23A,20140807
S01705-11NW25B-S01855-11NW25B,20041029
S01705-11NW25B-S01855-11NW25B,19981113
S01705-11NW25B-S01855-11NW25B,19990703
S01867-11NW25B-S01870-11NW25B,20130812
S01867-11NW25B-S01870-11NW25B,20140623
S01867-11NW25B-S01870-11NW25B,20140810
S01856-11NW25B-S01878-11NW25B,20010401
S01856-11NW25B-S01878-11NW25B,20040319
S00904-11NE18D-S00879-11NE18D,20140817
S00516-11NW09C-S01682-11NW09C,20030114
S00516-11NW09C-S01682-11NW09C,19990826
S01682-11NW09C-S00046-11NW14A,19980522
S01682-11NW09C-S00046-11NW14A,19980402
S00165-11NW08B-S00884-11NW08B,20141013
S00886-11NW08B-S00892-11NW08B,20130314
S00886-11NW08B-S00892-11NW08B,20081030
S01278-11NW14D-S01279-11NW14D,20100524
S01280-11NW14D-S01956-11NW14D,20091023
S01957-11NW14D-S01283-11NW14D,20090827
S04835-11SW07B-S04837-11SW07B,20130325
S01794-11NW14A-S03704-11NW14A,20030314
S01794-11NW14A-S03704-11NW14A,20031025
S01794-11NW14A-S03704-11NW14A,20031122
S01794-11NW14A-S03704-11NW14A,20130921
S01794-11NW14A-S03704-11NW14A,20140206
S03704-11NW14A-S03701-11NW14A,20080523
S03704-11NW14A-S03701-11NW14A,20080531
S00811-11NE18C-S01690-11NE18C,20061031
S01690-11NE18C-S00845-11NE18C,20010626
S01690-11NE18C-S00845-11NE18C,20101228
S00861-11NW20A-S00865-11NW20A,20081216
S00875-11NW20A-S00871-11NW20A,20090801
S00926-11NW20A-S00876-11NW20A,20080121
S00953-11NW20A-S00891-11NW20A,20140207
S00883-11NW20A-S00954-11NW20A,20090710
S00928-11NW20A-S00916-11NW20A,20090121
S00887-11NW20A-S00935-11NW20A,20091019
S01431-11SE02C-S01209-11SE02C,20031211
S01431-11SE02C-S01209-11SE02C,20130711
S04766-11SW07B-S04754-11SW07B,20100104
S00970-11SE04C-S00982-11SE04C,20080103
S00970-11SE04C-S00982-11SE04C,20090821
S00970-11SE04C-S00982-11SE04C,20080109
S00970-11SE04C-S00982-11SE04C,20091001
S00970-11SE04C-S00982-11SE04C,20091106
S00970-11SE04C-S00982-11SE04C,20100220
S00970-11SE04C-S00982-11SE04C,20121231
S00986-11SE04C-S00982-11SE04C,20140502
S00198-11SW07B-S04823-11SW07B,20081009
S00198-11SW07B-S04823-11SW07B,20081019
S00198-11SW07B-S04823-11SW07B,20090912
S00198-11SW07B-S04823-11SW07B,20090924
S00198-11SW07B-S04823-11SW07B,20131022
S00217-11SW08A-S05185-11SW08A,20080205
S04827-11SW07B-S04807-11SW07B,20070807
S04827-11SW07B-S04807-11SW07B,20070904
S04827-11SW07B-S04807-11SW07B,20071019
S04827-11SW07B-S04807-11SW07B,20041029
S04813-11SW07B-S04828-11SW07B,19970509
S01667-11SE06B-S01669-11SE06B,19990608
S01667-11SE06B-S01669-11SE06B,20080419
S00612-11SW08D-S04878-11SW08D,20070523
S01704-11NW20B-S01701-11NW20B,20110323
S00031-11NW15C-S00680-11NW15C,20031125
S00031-11NW15C-S00680-11NW15C,20040412
S00031-11NW15C-S00680-11NW15C,20010128
S00031-11NW15C-S00680-11NW15C,20010517
S00031-11NW15C-S00680-11NW15C,20010308
S00031-11NW15C-S00680-11NW15C,20090629
S00031-11NW15C-S00680-11NW15C,20101102
S00031-11NW15C-S00680-11NW15C,20120403
S01752-11NW19A-S01701-11NW19A,20120808
S00043-11NW15D-S01049-11NW15D,20000815
S00043-11NW15D-S01049-11NW15D,20110716
S01039-11NW15D-S01040-11NW15D,20000517
S01043-11NW15D-S01044-11NW15D,20041029
S01043-11NW15D-S01044-11NW15D,20000922
S01036-11NW15D-S01047-11NW15D,20080827
S01050-11NW15D-S01045-11NW15D,20090602
S01297-11NW14D-S01156-11NW14D,20090827
S00388-11NW08D-S00363-11NW08D,20121112
S00388-11NW08D-S00363-11NW08D,20040830
S00388-11NW08D-S00363-11NW08D,20000108
S00388-11NW08D-S00363-11NW08D,20101224
S01936-11NE17B-S01935-11NE17B,20140827
S00282-11NW08D-S01632-11NW08D,20100102
S01638-11NW08D-S00701-11NW08D,20040922
S01638-11NW08D-S00701-11NW08D,20041023
S00685-11NW15C-S00642-11NW15C,20100129
S01065-11NW15D-S01066-11NW15D,20101027
S00133-11NW15D-S01069-11NW15D,20020906
S00133-11NW15D-S01069-11NW15D,20031122
S00133-11NW15D-S01069-11NW15D,20010526
S00133-11NW15D-S01069-11NW15D,20010301
S00133-11NW15D-S01069-11NW15D,20080616
S00133-11NW15D-S01069-11NW15D,20110527
S00133-11NW15D-S01069-11NW15D,20130224
S00133-11NW15D-S01069-11NW15D,20101209
S01069-11NW15D-S01065-11NW15D,20120811
S01069-11NW15D-S01065-11NW15D,20100903
S00997-11NW08C-S00330-11NW08C,20030728
S00997-11NW08C-S00330-11NW08C,20030928
S00942-11NW14B-S00939-11NW14B,20130402
S01018-11SW05A-S01213-11SW04B,20060212
S04892-11SW07B-S04894-11SW07B,20130226
S04894-11SW07B-S04893-11SW07B,20111205
S04903-11SW08D-S03834-11SW08D,20080722
S04319-11SW14B-S04854-11SW14B,20110719
S04854-11SW14B-S04327-11SW14B,20050129
S00535-11NE18B-S00607-11NE18B,20100305
S00609-11NE18B-S00741-11NE18B,20130731
S00403-11NW15D-S01084-11NW15D,20131003
S01087-11NW15D-S00463-11NW15D,20090817
S02070-11NW19B-S02069-11NW19B,20110103
S01827-11NW24B-S00481-11NW24B,20130418
S01829-11NW24B-S01835-11NW24B,20080724
S01842-11NW24B-S01841-11NW24B,20091203
S01846-11NW24B-S01833-11NW24B,20090818
S00680-11NE12B-S00790-11NE12B,20140923
S00410-11SW15A-S03394-11SW15A,20051110
S00410-11SW15A-S03394-11SW15A,20060122
S03394-11SW15A-S00431-11SW15A,19970609
S03394-11SW15A-S00431-11SW15A,19970610
S02364-11NE01D-S02326-11NE01D,20090713
S02370-11NE01D-S02336-11NE01D,20090325
S02370-11NE01D-S02322-11NE01D,20081021
S02341-11NE01D-S02406-11NE01D,20120713
S02322-11NE01D-S02304-11NE01D,20081121
S02372-11NE01D-S02386-11NE01D,20131207
S02338-11NE01D-S00409-11NE01D,20041217
S02412-11NE01D-S02334-11NE01D,20131125
S02336-11NE01D-S02373-11NE01D,20090419
S00447-11NE01B-S00439-11NE01B,20070819
S02229-11SW07A-S02231-11SW07A,20090916
S01708-11NW20B-S01707-11NW20B,20121221
S01708-11NW20B-S01707-11NW20B,20110212
S00613-11NW24A-S00578-11NW24A,20100414
S00489-11NW24C-S00243-11NW24C,20060411
S00248-11NW08C-S01016-11NW08C,20060412
S00248-11NW08C-S01016-11NW08C,20110120
S00332-11SE19B-S01550-11SE19B,20000406
S00332-11SE19B-S01550-11SE19B,19981103
S01552-11SE19B-S00386-11SE19B,20020822
S01550-11SE19B-S01549-11SE19B,20120224
S01550-11SE19B-S01549-11SE19B,20130714
S01549-11SE19B-S01551-11SE19B,20120219
S01549-11SE19B-S01551-11SE19B,20000617
S01020-11NW08C-S00379-11NW08C,20030409
S01020-11NW08C-S00379-11NW08C,20080418
S01034-11NW08C-S00373-11NW08C,20101218
S00386-11NW20B-S01709-11NW20B,20100312
S01709-11NW20B-S00391-11NW20B,20130719
S01677-11NW24D-S01511-11NW24D,20091022
S01680-11NW24D-S01200-11NW24D,20110301
S01680-11NW24D-S01200-11NW24D,20070915
S01114-11NW15A-S00504-11NW15A,20110303
S01114-11NW15A-S00504-11NW15A,20110302
S00649-11NE13C-S00428-11NE13C,20141120
S00649-11NE13C-S00428-11NE13C,20141120
S00764-11SW24D-S00763-11SW24D,20120608
S01901-11NW19A-S01906-11NW19A,20140417
S01693-11NW24D-S01697-11NW24D,20081018
S01691-11NW24D-S01698-11NW24D,20080514
S01698-11NW24D-S01693-11NW24D,20080429
S01916-11NW19A-S01917-11NW19A,20130610
S00553-11NW13D-S00549-11NW13D,20101219
S01709-11NW24D-S01710-11NW24D,20080723
S01711-11NW24D-S01715-11NW24D,20090515
S01228-11SW04B-S01229-11SW04B,20090217
S01229-11SW04B-S01222-11SW04B,20121126
S01923-11NW19A-S01922-11NW19A,20110317
S01923-11NW19A-S01922-11NW19A,20120106
S00385-11NW09A-S00384-11NW09A,20110330
S02416-11NE01D-S00205-11NE01D,20140927
S00419-11NE11A-S02111-11NE11A,20070224
S00419-11NE11A-S02111-11NE11A,20020710
S00419-11NE11A-S02111-11NE11A,20091223
S00419-11NE11A-S02111-11NE11A,20110329
S01283-11SW04B-S01282-11SW04B,19980421
S00268-11NW08D-S01775-11NW09C,20090721
S01768-11NW09C-S01773-11NW09C,20020709
S01774-11NW09C-S01769-11NW09C,20020524
S01774-11NW09C-S01769-11NW09C,19991020
S02867-11NW14C-S02949-11NW14C,20110204
S02864-11NW14C-S02817-11NW14C,20090403
S02989-11NW14C-S02798-11NW14C,20080722
S02970-11NW14C-S02823-11NW14C,20120405
S02960-11NW14C-S02927-11NW14C,20141002
S02994-11NW14C-S02917-11NW14C,20140529
S02866-11NW14C-S02841-11NW14C,20090402
S03017-11NW14C-S02802-11NW14C,20130510
S02872-11NW14C-S03014-11NW14C,20130813
S04899-11SW07B-S04902-11SW07B,20130307
S00973-11NW20A-S00972-11NW20A,20141112
S01932-11NW19A-S01933-11NW19A,20110409
S01035-11NW08C-S00240-11NW08C,20100620
S02197-11NW19B-S02190-11NW19B,20020715
S01412-11NW19B-S02172-11NW19B,20020816
S02189-11NW19B-S02177-11NW19B,20020124
S02174-11NW19B-S02169-11NW19B,19980423
S02174-11NW19B-S02169-11NW19B,20090516
S02174-11NW19B-S02169-11NW19B,20010420
S00020-11NW09C-S01810-11NW09C,20141228
S00020-11NW09C-S01810-11NW09C,20110118
S00020-11NW09C-S01810-11NW09C,20070228
S01814-11NW09C-S01815-11NW09C,20010312
S01811-11NW09C-S01812-11NW09C,20030703
S01811-11NW09C-S01812-11NW09C,20020621
S01699-11NW08D-S01690-11NW08D,20130926
S01097-11NW15B-S01099-11NW15B,20081211
S01102-11NW15B-S01096-11NW15B,20110916
S01869-11NW24B-S01894-11NW24B,20120922
S01898-11NW24B-S01869-11NW24B,20080218
S01897-11NW24B-S01901-11NW24B,20081213
S01089-11SW05A-S00601-11SW05A,20120206
S01089-11SW05A-S00601-11SW05A,20050914
S00226-11SW05A-S01106-11SW05A,20061022
S01071-11SW05A-S01075-11SW05A,20081201
S01097-11SW05A-S01096-11SW05A,20131025
S03030-11NW14C-S03041-11NW14C,20021105
S03030-11NW14C-S03041-11NW14C,20051108
S03030-11NW14C-S03041-11NW14C,20061020
S03030-11NW14C-S03041-11NW14C,20061209
S03030-11NW14C-S03041-11NW14C,20081217
S03042-11NW14C-S03043-11NW14C,20030528
S03031-11NW14C-S03028-11NW14C,20050412
S03031-11NW14C-S03028-11NW14C,20090728
S01147-11NW15B-S01112-11NW15B,20130817
S01108-11NW15B-S00211-11NW15B,20040521
S01060-11NW15A-S01116-11NW15B,20021102
S01060-11NW15A-S01116-11NW15B,20121028
S00350-11NW15B-S01140-11NW15B,20021002
S01133-11NW15B-S01120-11NW15B,20100327
S00142-11NW15D-S01098-11NW15D,20000715
S00142-11NW15D-S01098-11NW15D,20010504
S00142-11NW15D-S01098-11NW15D,19980225
S01010-11SE19B-S01569-11SE19B,20090908
S00915-11NW08B-S00909-11NW08B,20130221
S00914-11NW08B-S00911-11NW08B,20120706
S00912-11NW08B-S00901-11NW08B,20130312
S00898-11NW08B-S01719-11NW08D,20090721
S04270-11SW08A-S05255-11SW08A,20100329
S01845-11NW09C-S01848-11NW09C,20100108
S01114-11NW08C-S01108-11NW08C,20011115
S01114-11NW08C-S01108-11NW08C,19981117
S01102-11NW08C-S01104-11NW08C,20030928
S01119-11NW08C-S00603-11NW08C,20130627
S01119-11NW08C-S00603-11NW08C,20020603
S01119-11NW08C-S00603-11NW08C,20080902
S01121-11NW08C-S01107-11NW08C,20020827
S00190-11NW08C-S01129-11NW08C,20081121
S01152-11NW08C-S01122-11NW08C,19980211
S01152-11NW08C-S01122-11NW08C,19990721
S01136-11NW08C-S01118-11NW08C,20130112
S01111-11NW08C-S01151-11NW08C,20030816
S00890-11NE18D-S00917-11NE18D,20090303
S00919-11NE18D-S00920-11NE18D,20080704
S02243-11SW07A-S02242-11SW07A,20131028
S00134-11SW07A-S02248-11SW07A,20121228
S00134-11SW07A-S02248-11SW07A,20130107
S02242-11SW07A-S02277-11SW07A,20130709
S02268-11SW07A-S02261-11SW07A,20111127
S00858-11SW24C-S00860-11SW24C,20130107
S01584-11NW20D-S01581-11NW20D,20100827
S02210-11NW19D-S02298-11NW19D,20091218
S02251-11NW19D-S02241-11NW19D,20091015
S02320-11NW19D-S02243-11NW19D,20120813
S02301-11NW19D-S02188-11NW19D,20100417
S02316-11NW19D-S02232-11NW19D,20091222
S02188-11NW19D-S02314-11NW19D,20130201
S02202-11NW19D-S00355-11NW19D,20030424
S01007-11NW19D-S02198-11NW19D,20100502
S01007-11NW19D-S02198-11NW19D,20130309
S01007-11NW19D-S02198-11NW19D,20060722
S02276-11NW19D-S02250-11NW19D,20090109
S02184-11NW19D-S02313-11NW19D,20120329
S02314-11NW19D-S02191-11NW19D,20120605
S01761-11NE17D-S01759-11NE17D,20090529
S02037-11NW19A-S02014-11NW19A,20120221
S03778-11NW14A-S03880-11NW14A,20120802
S03820-11NW14A-S03906-11NW14A,20081228
S03816-11NW14A-S03804-11NW14A,20090915
S03902-11NW14A-S03746-11NW14A,20130802
S03757-11NW14A-S03788-11NW14A,20080719
S03866-11NW14A-S03856-11NW14A,20130706
S03906-11NW14A-S03787-11NW14A,20090212
S02089-11NW19A-S02078-11NW19A,20130508
S00155-11NW19A-S02039-11NW19A,20110228
S00155-11NW19A-S02039-11NW19A,20110228
S02091-11NW19A-S02077-11NW19A,20090320
S02049-11NW19A-S02076-11NW19A,20080702
S02049-11NW19A-S02076-11NW19A,20081004
S02081-11NW19A-S02071-11NW19A,20140515
S01043-11NW08C-S00163-11NW08C,20120905
S01068-11NW08C-S01089-11NW08C,20100310
S00903-11NW08C-S01051-11NW08C,20121211
S01942-11NE17B-S01948-11NE17B,20040226
S01957-11NE17B-S01953-11NE17B,20090316
S01324-11NE17B-S01950-11NE17B,20140428
S01324-11NE17B-S01950-11NE17B,20140514
S00470-11NW24D-S01764-11NW24D,20080113
S00456-11NW24D-S01771-11NW24D,20090528
S01787-11NW24D-S01791-11NW24D,20120402
S02365-11NW19D-S02343-11NW19D,20131005
S02335-11NW19D-S02353-11NW19D,20120221
S02359-11NW19D-S02350-11NW19D,20131005
S02367-11NW19D-S02328-11NW19D,20110119
S02367-11NW19D-S02328-11NW19D,20110730
S02348-11NW19D-S02329-11NW19D,20090902
S02339-11NW19D-S02345-11NW19D,20041003
S02369-11NW19D-S02359-11NW19D,20120606
S02366-11NW19D-S02338-11NW19D,20130708
S02342-11NW19D-S02332-11NW19D,20080322
S01922-11NW09C-S01889-11NW09C,20040414
S03928-11NW14A-S03944-11NW14A,20130411
S03935-11NW14A-S03946-11NW14A,20131028
S03948-11NW14A-S03921-11NW14A,20121007
S01327-11NW14A-S03919-11NW14A,20011107
S01327-11NW14A-S03919-11NW14A,20071201
S00527-11NW24D-S01928-11NW24D,20100202
S00377-11SW15A-S03438-11SW15A,20090407
S00377-11SW15A-S03438-11SW15A,20110919
S01622-11SE19B-S01588-11SE19B,20140528
S00098-11NE19D-S00640-11NE19C,20100320
S00756-11NE12D-S00757-11NE12D,20101026
S01116-11SW09D-S00992-11SW09D,20050815
S01116-11SW09D-S00992-11SW09D,20110322
S01114-11SW09D-S01120-11SW09D,20101126
S00432-11NW15D-S01099-11NW15D,20121228
S00432-11NW15D-S01099-11NW15D,20130513
S00432-11NW15D-S01099-11NW15D,20130611
S00432-11NW15D-S01099-11NW15D,20131207
S00432-11NW15D-S01099-11NW15D,20081121
S00432-11NW15D-S01099-11NW15D,20120805
S00432-11NW15D-S01099-11NW15D,20100528
S00432-11NW15D-S01099-11NW15D,20111218
S01099-11NW15D-S00274-11NW15B,20091106
S01099-11NW15D-S00274-11NW15B,20100809
S01097-11NW13B-S01116-11NW13B,20140206
S01127-11NW13B-S01069-11NW13B,20120821
S01125-11NW13B-S01101-11NW13B,20090620
S01093-11NW13B-S01095-11NW13B,20091219
S01112-11NW13B-S01077-11NW13B,20131022
S01087-11NW13B-S01115-11NW13B,20130107
S00138-11NW19A-S02126-11NW19A,19980918
S02378-11NW19D-S01053-11NW19D,20051229
S02378-11NW19D-S01053-11NW19D,20020704
S02387-11NW19D-S02382-11NW19D,20010811
S00556-11NW08D-S01765-11NW08D,19971126
S00934-11NE18D-S00939-11NE18D,20120912
S00934-11NE18D-S00939-11NE18D,20140218
S00940-11NE18D-S00934-11NE18D,20111006
S00947-11NE18D-S00949-11NE18D,20100301
S00953-11NE18D-S00935-11NE18D,20080815
S00954-11NE18D-S00955-11NE18D,20140526
S02168-11NW19A-S00103-11NW19A,20030615
S00831-11NE23B-S00832-11NE23B,20070914
S00831-11NE23B-S00832-11NE23B,20081009
S00833-11NE23B-S00822-11NE23B,20121113
S00822-11NE23B-S00086-11NE23B,20111205
S00823-11NE23B-S00831-11NE23B,20081125
S00564-11NW08B-S01398-11NW08B,20060828
S02425-11NW19D-S02391-11NW19D,20140324
S02429-11NW19D-S02414-11NW19D,20131227
S02426-11NW19D-S02412-11NW19D,20140929
S02434-11NW19D-S02394-11NW19D,20120816
S02434-11NW19D-S02394-11NW19D,20140130
S02420-11NW19D-S02399-11NW19D,20090530
S02430-11NW19D-S02415-11NW19D,20130416
S04019-11NW14A-S01547-11NW09C,20001213
S04019-11NW14A-S01547-11NW09C,20000103
S04052-11NW14A-S01170-11NW14A,20041221
S01176-11SW05A-S01170-11SW05A,20130320
S04117-11NW14A-S03228-11NW14A,19981222
S04117-11NW14A-S03228-11NW14A,19990109
S04905-11SW14B-S04906-11SW14B,20120731
S03083-11NW14C-S03084-11NW14C,20090122
S00038-11NW15C-S00704-11NW15C,20091130
S00170-11NW15C-S00699-11NW15C,20050107
S00170-11NW15C-S00699-11NW15C,20010406
S00170-11NW15C-S00699-11NW15C,20120511
S00170-11NW15C-S00699-11NW15C,20120517
S00170-11NW15C-S00699-11NW15C,20100706
S00170-11NW15C-S00699-11NW15C,20110108
S00699-11NW15C-S00384-11NW15C,20060104
S00699-11NW15C-S00384-11NW15C,20110524
S00562-11NW25C-S00206-11NW25C,20051031
S00562-11NW25C-S00206-11NW25C,20110104
S00562-11NW25C-S00206-11NW25C,20081114
S00562-11NW25C-S00206-11NW25C,20120117
S00886-11NW15D-S00078-11NW15D,19980614
S00714-11NW15C-S00206-11NW15C,20070122
S04160-11NW14A-S04170-11NW14A,20130324
S04164-11NW14A-S04167-11NW14A,20130827
S04153-11NW14A-S04165-11NW14A,20120608
S01819-11NW08D-S01813-11NW08D,20141219
S01052-11NW08D-S01805-11NW08D,20041207
S01052-11NW08D-S01805-11NW08D,20011214
S01052-11NW08D-S01805-11NW08D,20011213
S00294-11NW08B-S01006-11NW08B,20111228
S01000-11NW08B-S01003-11NW08B,20021030
S01000-11NW08B-S01003-11NW08B,20050131
S01000-11NW08B-S01003-11NW08B,20020310
S01000-11NW08B-S01003-11NW08B,20020628
S01814-11NW08D-S01806-11NW08D,19980316
S01814-11NW08D-S01806-11NW08D,19980508
S01814-11NW08D-S01806-11NW08D,19980522
S01011-11NW08B-S01001-11NW08B,19970902
S01011-11NW08B-S01001-11NW08B,19971119
S01820-11NW08D-S01808-11NW08D,20130705
S04905-11SW07B-S04904-11SW07B,20111011
S04229-11NW14A-S04194-11NW14A,20100622
S04215-11NW14A-S04201-11NW14A,20081201
S04206-11NW14A-S04235-11NW14A,20091204
S04208-11NW14A-S04230-11NW14A,20120801
S04198-11NW14A-S04195-11NW14A,20090414
S00211-11NW15B-S01200-11NW15B,19970827
S01202-11NW15B-S01204-11NW15B,20100106
S01838-11NW08D-S01823-11NW08D,20070721
S01844-11NW08D-S01843-11NW08D,20030415
S01825-11NW08D-S01849-11NW08D,20080416
S01837-11NW08D-S01841-11NW08D,19990906
S00142-11NW04D-S00143-11NW04D,20010608
S00142-11NW04D-S00143-11NW04D,20000125
S00141-11NW04D-S00150-11NW04D,20061228
S00146-11NW04D-S00006-11NW09B,20141227
S00146-11NW04D-S00006-11NW09B,20110614
S01854-11NW08D-S01857-11NW08D,20031215
S01853-11NW08D-S01856-11NW08D,20030127
S01853-11NW08D-S01856-11NW08D,20030127
S01853-11NW08D-S01856-11NW08D,19980909
S01853-11NW08D-S01856-11NW08D,20121003
S02267-11NW19B-S02244-11NW19B,20100416
S02262-11NW19B-S02206-11NW19B,20120421
S02243-11NW19B-S02265-11NW19B,20130219
S00659-11NW10D-S00664-11NW10D,20120127
S00113-11NW10D-S00661-11NW10D,20020827
S02890-11SW06D-S02885-11SW06D,20081218
S02891-11SW06D-S01602-11SW06D,20021031
S01010-11SW14B-S04940-11SW14B,20110211
S00947-11SW23C-S00944-11SW23C,20130412
S00580-11NW09B-S00579-11NW09B,20110908
S01311-11NW14D-S00183-11NW14D,19990427
S04954-11SW14B-S00023-11SW14B,20031213
S04951-11SW14B-S04956-11SW14B,20140829
S00127-11SW09D-S01379-11SW10C,20140419
S00149-11NE06B-S00140-11NE06B,20120112
S00050-11SW05A-S01183-11SW05A,20061108
S00050-11SW05A-S01183-11SW05A,20100301
S01183-11SW05A-S00056-11SW05A,20110829
S01199-11SW05A-S00955-11SW05A,20120913
S01199-11SW05A-S00955-11SW05A,20121118
S01199-11SW05A-S00955-11SW05A,20130527
S01199-11SW05A-S00955-11SW05A,20141022
S01199-11SW05A-S00955-11SW05A,20110904
S01199-11SW05A-S00955-11SW05A,20101216
S02326-11NW19B-S02334-11NW19B,20130114
S02323-11NW19B-S02338-11NW19B,20091027
S02327-11NW19B-S02322-11NW19B,20100616
S01969-11NW09C-S00354-11NW09C,20020318
S00889-11NW10B-S00887-11NW10B,20110118
S02561-11SE06A-S02562-11SE06A,20120317
S00563-11NW25B-S01924-11NW25B,20091007
S00563-11NW25B-S01924-11NW25B,20091018
S01927-11NW25B-S01930-11NW25B,20120516
S00514-11NW24B-S01931-11NW24B,20120211
S00706-11NE19C-S00006-11NE19D,20020923
S02424-11SE06A-S02563-11SE06A,20010108
S02563-11SE06A-S00574-11SE06A,20021007
S02563-11SE06A-S00574-11SE06A,20031027
S02563-11SE06A-S00574-11SE06A,20111018
S02565-11SE06A-S02564-11SE06A,20111208
S01654-11SE19B-S01139-11SE19B,20050517
S00283-11NW19A-S02384-11NW19A,20020919
S00283-11NW19A-S02384-11NW19A,19981119
S04285-11SW08D-S04910-11SW08D,19970909
S04285-11SW08D-S04910-11SW08D,19990417
S04285-11SW08D-S04910-11SW08D,20020130
S04285-11SW08D-S04910-11SW08D,20000113
S04285-11SW08D-S04910-11SW08D,19990226
S04921-11SW08D-S00262-11SW08D,20020617
S04921-11SW08D-S00262-11SW08D,20031013
S04921-11SW08D-S00262-11SW08D,20011012
S04921-11SW08D-S00262-11SW08D,20021007
S04921-11SW08D-S00262-11SW08D,20091109
S04921-11SW08D-S00262-11SW08D,20110727
S04921-11SW08D-S00262-11SW08D,20081107
S04912-11SW08D-S00189-11SW08D,20100329
S04912-11SW08D-S00189-11SW08D,19990424
S04912-11SW08D-S00189-11SW08D,19981109
S04912-11SW08D-S00189-11SW08D,20020814
S04912-11SW08D-S00189-11SW08D,20020922
S01369-11SW04B-S01371-11SW04B,20090430
S00008-15NW03C-S00107-15NW03C,20111225
S01976-11NE17B-S01987-11NE17B,20030120
S01988-11NE17B-S01977-11NE17B,20090604
S01985-11NE17B-S01976-11NE17B,20100713
S01978-11NE17B-S00699-11NE17B,20100616
S01994-11NW09C-S01993-11NW09C,20020710
S02019-11NW09C-S00311-11NW09C,20110422
S02046-11NW09C-S01850-11NW09C,20110416
S01880-11NW08D-S01881-11NW08D,20141105
S00642-11SE20A-S00115-11SE20A,20110516
S00642-11SE20A-S00115-11SE20A,20130526
S00642-11SE20A-S00115-11SE20A,20120608
S02448-11NW19D-S02480-11NW19D,20130223
S02475-11NW19D-S02463-11NW19D,20130508
S02474-11NW19D-S02459-11NW19D,20120822
S02474-11NW19D-S02459-11NW19D,20131216
S02453-11NW19D-S02448-11NW19D,20120109
S02437-11NW19D-S02475-11NW19D,20121014
S02478-11NW19D-S02436-11NW19D,20120920
S02448-11NW19D-S02479-11NW19D,20130812
S02448-11NW19D-S02479-11NW19D,20101115
S02002-11NE17B-S02020-11NE17B,20131227
S02020-11NE17B-S02003-11NE17B,20100616
S02023-11NE17B-S02005-11NE17B,20140220
S02094-11SW10D-S00213-11SW10D,20100121
S01955-11NW24B-S01944-11NW24B,20100310
S01932-11NW24B-S01935-11NW24B,20080901
S01943-11NW24B-S01955-11NW24B,20100324
S00116-11SW24C-S00868-11SW24C,20010727
S02054-11NW09C-S02053-11NW09C,20080925
S02236-11NW19A-S02224-11NW19A,20101105
S04963-11SW08D-S04977-11SW08D,20100606
S04936-11SW08D-S04947-11SW08D,20131130
S04944-11SW08D-S04943-11SW08D,20110424
S04973-11SW08D-S04971-11SW08D,20130107
S04982-11SW08D-S04984-11SW08D,20090706
S04951-11SW08D-S00733-11SW08D,20020319
S04951-11SW08D-S00733-11SW08D,20081225
S04979-11SW08D-S04937-11SW08D,20121117
S00705-11NE12C-S00113-11NE12C,20090714
S00705-11NE12C-S00113-11NE12C,20030129
S00737-11NW10C-S00821-11NW10C,20081212
S00737-11NW10C-S00821-11NW10C,20041025
S00737-11NW10C-S00821-11NW10C,20090223
S00737-11NW10C-S00821-11NW10C,20101118
S00821-11NW10C-S00125-11NW10C,20080923
S00821-11NW10C-S00125-11NW10C,20110320
S00821-11NW10C-S00125-11NW10C,20130422
S00346-11NE16C-S00424-11NW20B,20071015
S00658-11NW24D-S01987-11NW24D,20010206
S00658-11NW24D-S01987-11NW24D,20101011
S00658-11NW24D-S01987-11NW24D,20120415
S00653-11NW24D-S01984-11NW24D,20010208
S01985-11NW24D-S01979-11NW24D,20130202
S00652-11NW24D-S01977-11NW24D,20060906
S00543-11NW19D-S00541-11NW19D,20110804
S01426-11NW19D-S02489-11NW19D,20100610
S02489-11NW19D-S00931-11NW19D,20001018
S02489-11NW19D-S00931-11NW19D,20111213
S02489-11NW19D-S00931-11NW19D,20090224
S02489-11NW19D-S00931-11NW19D,20110114
S02489-11NW19D-S00931-11NW19D,20110114
S02489-11NW19D-S00931-11NW19D,20140715
S02491-11NW19D-S02490-11NW19D,20111016
S00993-11NW19D-S02506-11NW19D,20100325
S00993-11NW19D-S02506-11NW19D,20100409
S00993-11NW19D-S02506-11NW19D,20100512
S00993-11NW19D-S02506-11NW19D,20140603
S02507-11NW19D-S00992-11NW19D,20120203
