GID,SYM_NAME,SYM_SCALE,SYM_ANGLE,COMMENTS,TAG_VALUE,INCIDENT,JOB_NO,EVENT_DATE,DURATION,ASSET_CODE,CATEGORY,EVENT_TYPE,WS_GID,WS_Tolerance,FailYear,FinancialFailYear
13501497,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,379597,2007-03-29,,WP008674,WATER, ,11065589,1m,2007,2006
13501498,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,376369,2007-03-13,,HY002829,WATER, ,10100294,1m,2007,2006
13501505,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1886,2007-03-24,> 3,WP015070,WATER, ,2782492,1m,2007,2006
13501503,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,379325,2007-03-29,,WP013942,WATER, ,2773262,5m,2007,2006
13501508,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,377108,2007-03-17,,WP018732,WATER, ,2845980,1m,2007,2006
13501518,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,376623,2007-03-15,,WP009509,WATER, ,11116140,1m,2007,2006
13501553,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,1890,2007-03-26,<= 3,WP023299,WATER, ,339210,1m,2007,2006
13501555,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,378579,2007-03-26,,HY004016,WATER, ,351586,1m,2007,2006
13501565,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,381961,2007-04-16,,WP023005,WATER, ,20497325,20m,2007,2006
13501819,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1915,2007-04-10,<= 3,WP013195,WATER, ,2767174,1m,2007,2006
13501876,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1917,2007-04-12,<= 3,WP022741,WATER, ,338196,1m,2007,2006
13501911,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,382298,2007-04-17,,HY000397,WATER, ,10080891,1m,2007,2006
13501913,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,380791,2007-04-09,,WP021369,WATER, ,335751,1m,2007,2006
13501915,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1918,2007-04-04,<= 3,WP005670,WATER, ,10100813,1m,2007,2006
13501918,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,380011,2007-04-02,,HY006014,WATER, ,21196065,1m,2007,2006
13501919,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,383619,2007-04-20,,HY004338,WATER, ,10081677,1m,2007,2006
13501953,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,381988,2007-04-19,,WP028655,WATER, ,22775487,1m,2007,2006
13501955,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,383707,2007-04-20,,WP008953,WATER, ,21195434,1m,2007,2006
13501956,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,381696,2007-04-13,,WP018617,WATER, ,2845547,1m,2007,2006
13501957,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,381794,2007-04-14,,WP034276,WATER, ,11533909,1m,2007,2006
22531151, ,0,0, , ,4,32146,2014-06-27,, ,WATER,Unplanned,11144590,1m,2014,2013
13521012,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,433120,2008-01-03,<=3,WP021007,WATER, ,335322,1m,2008,2007
13521013,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,433120,2008-01-03,<=3,WP021007,WATER, ,335322,1m,2008,2007
13521010,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,433120,2008-01-03,<=3,WP021007,WATER, ,335322,1m,2008,2007
13522008,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,434475,2008-01-10,,WP024966,WATER, ,346117,1m,2008,2007
13522011,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,436211,2008-01-16,,WP028379,WATER, ,356914,1m,2008,2007
13522014,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,438094,2008-01-24,,HY000170,WATER, ,10074180,1m,2008,2007
13662967,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,536505,2009-04-22,,HY006512,WATER, ,13642326,1m,2009,2008
13534783,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,455490,2008-04-12,,WP006400,WATER, ,10102876,1m,2008,2007
13534787,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,454867,2008-04-10,<=3,WP011523,WATER, ,11271496,1m,2008,2007
13534794,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,455346,2008-04-11,<=3,WP000712,WATER, ,10017368,1m,2008,2007
13534793,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,455289,2008-04-10,<=3,WP003466,WATER, ,10090800,1m,2008,2007
13534795,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,455271,2008-04-11,<=3,WP004998,WATER, ,10097329,1m,2008,2007
13534803,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,453191,2008-04-01,>3,WP022883,WATER, ,338429,1m,2008,2007
13534889,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,453630,2008-04-01,<=3,HY005052,WATER, ,338088,10m,2008,2007
13539855,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,465837,2008-05-30,<=3,WP015033,WATER, ,2782406,1m,2008,2007
13540054,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,465927,2008-05-31,,WP009850,WATER, ,20350098,1m,2008,2007
13540203,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,466829,2008-06-04,,WV004435,WATER, ,335205,1m,2008,2007
13540204,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,466002,2008-06-02,,WP003026,WATER, ,10087917,1m,2008,2007
13540232,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,466067,2008-06-02,,HY006242,WATER, ,11540468,1m,2008,2007
13540412,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467354,2008-06-08,,WP023202,WATER, ,339058,1m,2008,2007
13540413,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467342,2008-06-08,,WP008666,WATER, ,11065575,1m,2008,2007
13540414,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,467384,2008-06-09,,HY003226,WATER, ,377084,1m,2008,2007
13540437,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468003,2008-06-05,<=3,WP022574,WATER, ,337854,1m,2008,2007
13541389,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,467110,2008-06-06,,WV005471,WATER, ,337854,2m,2008,2007
13541391,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468222,2008-06-11,,HY004193,WATER, ,351873,1m,2008,2007
13541392,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468623,2008-06-15,,HY002180,WATER, ,2789034,1m,2008,2007
13542523,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467511,2008-06-10,,WP012785,WATER, ,11313806,1m,2008,2007
13541395,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,468634,2008-06-15,,WP035914,WATER, ,11530208,1m,2008,2007
13541396,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468286,2008-06-12,,HY005644,WATER, ,11120303,1m,2008,2007
13542522,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,467359,2008-06-07,<=3,WP002755,WATER, ,10084704,1m,2008,2007
13542627,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,465934,2008-06-01,>3,WP028713,WATER, ,357593,1m,2008,2007
13542606,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,467543,2008-06-10,<=3,WP005145,WATER, ,10097843,1m,2008,2007
13542655,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,465940,2008-06-01,>3,WP016407,WATER, ,2805152,1m,2008,2007
13542864,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,466935,2008-06-04,<=3,WP011224,WATER, ,11264828,1m,2008,2007
13543048,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,467892,2008-06-11,<=3,WP003374,WATER, ,10090525,1m,2008,2007
13543380,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,469021,2008-06-17,<=3,WP013358,WATER, ,2770177,1m,2008,2007
13543407,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468858,2008-06-17,<=3,WP013360,WATER, ,2770181,1m,2008,2007
13544243,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,468188,2008-06-12,,WP035918,WATER, ,13552328,1m,2008,2007
13544851,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,468508,2008-06-13,,WP023010,WATER, ,23481808,20m,2008,2007
13545247,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,471312,2008-06-27,,HY004590,WATER, ,10077166,1m,2008,2007
13545251,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,469837,2008-06-20,,HY005156,WATER, ,10147821,1m,2008,2007
13670517,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,606284,2010-02-03,,HY006743,WATER, ,358305,1m,2010,2009
13670519,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,607902,2010-02-10,,WP004003,WATER, ,10092748,1m,2010,2009
13670520,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,0,2010-02-24,,HY002061,WATER, ,2778392,1m,2010,2009
13670523,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,608813,2010-02-14,,WP004654,WATER, ,10096098,1m,2010,2009
13670532,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,608824,2010-02-15,,WP005927,WATER, ,10101443,1m,2010,2009
13670535,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,609897,2010-02-17,,WV003232,WATER, ,10098202,1m,2010,2009
13670750,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,611278,2010-02-24,<=3,WP020857,WATER, ,21426592,1m,2010,2009
13670753,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,607925,2010-02-09,<=3,WP012590,WATER, ,11301244,1m,2010,2009
13670752,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,610435,2010-02-22,<=3,WP010139,WATER, ,11139295,1m,2010,2009
13670754,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,608249,2010-02-11,<=3,WP009305,WATER, ,25119716,1m,2010,2009
13670755,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,609188,2010-02-16,<=3,WP014188,WATER, ,2775458,1m,2010,2009
13670756,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,610618,2010-02-20,<=3,WP018610,WATER, ,2845455,1m,2010,2009
13670757,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,610266,2010-02-19,<=3,WP021210,WATER, ,335552,1m,2010,2009
13670758,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,610391,2010-02-19,<=3,WP006325,WATER, ,10102641,1m,2010,2009
13670762,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,611692,2010-02-25,<=3,WP010195,WATER, ,11141178,1m,2010,2009
13670763,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,611496,2010-02-25,<=3, ,WATER, ,2778295,2m,2010,2009
13670852,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,606519,2010-02-04,<=3,WP025566,WATER, ,21197299,1m,2010,2009
13672116,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,612304,2010-02-27,<=3,WP038088,WATER, ,13644555,1m,2010,2009
13672121,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,612307,2010-02-28,<=3,WP027018,WATER, ,351819,1m,2010,2009
13672125,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,607343,2010-02-08,<=3,WP033832,WATER, ,13489303,1m,2010,2009
13672128,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,612300,2010-02-27,,HY000093,WATER, ,382124,1m,2010,2009
13672133,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,610837,2010-02-22,,WP014327,WATER, ,2776670,1m,2010,2009
13672135,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,610625,2010-02-20,,HY001252,WATER, ,10100750,1m,2010,2009
13672448,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,611366,2010-02-24,,WP027898,WATER, ,21196186,1m,2010,2009
13673272,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,614074,2010-03-05,<=3,WP014671,WATER, ,2778295,1m,2010,2009
13673271,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,614681,2010-03-10,<=3,HY002889,WATER, ,10076983,1m,2010,2009
13673273,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,616204,2010-03-16,<=3,WP006340,WATER, ,10102669,1m,2010,2009
13673287,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,616477,2010-03-17,<=3,WP018733,WATER, ,2845982,1m,2010,2009
13674050,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,617249,2010-03-19,<=3,WP035804,WATER, ,13540627,1m,2010,2009
13674049,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,614006,2010-03-05,<=3,WP006996,WATER, ,10137551,1m,2010,2009
13674057,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,614423,2010-03-08,,WP022247,WATER, ,337138,1m,2010,2009
13674058,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,614098,2010-03-05,,HY006098,WATER, ,13505906,1m,2010,2009
13674095,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,618496,2010-03-25,<=3,WP003406,WATER, ,10090606,1m,2010,2009
13674549,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,617228,2010-03-19,,WP009189,WATER, ,11093619,1m,2010,2009
13674550,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,614997,2010-03-10,,WP031655,WATER, ,11549280,1m,2010,2009
13674585,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,619175,2010-03-30,<=3,WP015096,WATER, ,2782545,1m,2010,2009
13674584,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,619175,2010-03-30,<=3,WP015095,WATER, ,2782543,1m,2010,2009
13674588,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,616646,2010-03-17,,WP037254,WATER, ,13633950,1m,2010,2009
13674838,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,618574,2010-03-24,,HY006408,WATER, ,338466,1m,2010,2009
13674932,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,611488,2010-02-24,,HY006762,WATER, ,10103192,1m,2010,2009
13675667,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,622588,2010-04-13,,HY002403,WATER, ,2817603,1m,2010,2009
13675669,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,621807,2010-04-11,,WP027075,WATER, ,351917,1m,2010,2009
13675671,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,621037,2010-04-07,,WV004544,WATER, ,349927,1m,2010,2009
13675672,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,620607,2010-04-03,,WV004514,WATER, ,335396,1m,2010,2009
13675674,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,620805,2010-04-06,,WP034527,WATER, ,13505552,1m,2010,2009
13675688,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,620602,2010-04-02,<=3,WP021209,WATER, ,335551,1m,2010,2009
13675689,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,621633,2010-04-09,<=3,WP015991,WATER, ,2797535,1m,2010,2009
13675691,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,622987,2010-04-15,<=3,WP023213,WATER, ,339079,1m,2010,2009
13675693,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,623757,2010-04-17,<=3,WP022253,WATER, ,337147,1m,2010,2009
13675932,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,625314,2010-04-26,<=3,WP002577,WATER, ,10083493,1m,2010,2009
13676635,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,625178,2010-04-23,,WP037386,WATER, ,13635067,1m,2010,2009
13676636,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,625269,2010-04-25,,WP037175,WATER, ,13613851,1m,2010,2009
13676640,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,623554,2010-04-16,,WV008080,WATER, ,359204,1m,2010,2009
13676644,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,625218,2010-04-25,<=3,WP008728,WATER, ,11065714,1m,2010,2009
13676656,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,626595,2010-04-30,,HY006657,WATER, ,13652182,1m,2010,2009
13676660,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,624313,2010-04-21,<=3,WP008795,WATER, ,355847,1m,2010,2009
13676769,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,629303,2010-05-11,,WP015939,WATER, ,2792577,1m,2010,2009
13677045,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,628635,2010-05-09,>3,WV004641,WATER, ,350081,1m,2010,2009
13677046,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627518,2010-05-05,<=3,WP005745,WATER, ,10100971,1m,2010,2009
13677058,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,626943,2010-05-03,<=3,WP004733,WATER, ,24961156,1m,2010,2009
13677083,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,626779,2010-05-03,<=3,WP011443,WATER, ,11269539,1m,2010,2009
13677086,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,630013,2010-05-14,<=3,WP004721,WATER, ,10096339,1m,2010,2009
13677156,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,629859,2010-05-13,,HY002581,WATER, ,2842983,1m,2010,2009
13677157,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,628654,2010-05-10,,HY003788,WATER, ,351134,1m,2010,2009
13677159,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627039,2010-05-03,,WP021005,WATER, ,335320,1m,2010,2009
13677160,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627041,2010-05-03,,WP021005,WATER, ,335320,1m,2010,2009
13677162,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,627042,2010-05-03,,WP021005,WATER, ,335320,1m,2010,2009
13677163,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,631059,2010-05-18,,HY006662,WATER, ,11547029,1m,2010,2009
13677165,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,630900,2010-05-18,<=3,WP011631,WATER, ,11275547,1m,2010,2009
13677335,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,631770,2010-05-20,<=3,WP009327,WATER, ,11101789,1m,2010,2009
13677615,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,1,2010-06-01,>3,WP032366,WATER, ,11555593,1m,2010,2009
13677810,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,633250,2010-05-26,<=3,WP038873,WATER, ,13666718,1m,2010,2009
13677811,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,627447,2010-05-04,<=3,WP032879,WATER, ,11572570,1m,2010,2009
13677813,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,632903,2010-05-26,<=3,WP004534,WATER, ,10095724,1m,2010,2009
13677814,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,628885,2010-05-10,<=3,WP004733,WATER, ,24961156,1m,2010,2009
13677815,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,633190,2010-05-26,<=3,WP004536,WATER, ,10095728,1m,2010,2009
13678339,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,627126,2010-03-03,,HY006784,WATER, ,348342,1m,2010,2009
13678340,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,632898,2010-05-26,,WV008113,WATER, ,11146818,1m,2010,2009
13678341,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,631285,2010-05-19,,WV002440,WATER, ,2811592,1m,2010,2009
13678342,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,633286,2010-05-26,,HY003578,WATER, ,11059935,1m,2010,2009
13678343,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,633430,2010-05-27,,WP012945,WATER, ,2761892,1m,2010,2009
13678344,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,630145,2010-05-14,,WP022555,WATER, ,337827,2m,2010,2009
13678346,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,630061,2010-05-14,,WP022274,WATER, ,337174,1m,2010,2009
13678347,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,632264,2010-05-22,,WP033832,WATER, ,13489303,1m,2010,2009
13679096,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,628335,2010-05-07,,WP009445,WATER, ,11114020,1m,2010,2009
13679171,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,636121,2010-06-07,,HY001271,WATER, ,10100932,1m,2010,2009
13679359,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,0,2010-06-16,,WP038401,WATER, ,13655117,1m,2010,2009
13679421,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,637193,2010-06-11,,HY006795,WATER, ,20489420,1m,2010,2009
13680350,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,638158,2010-06-17,<=3,WP004067,WATER, ,10092931,1m,2010,2009
13680351,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,638906,2010-06-21,<=3,WP030249,WATER, ,11337349,1m,2010,2009
13680364,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,638812,2010-06-19,<=3,WP022180,WATER, ,337054,1m,2010,2009
13680365,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,639171,2010-06-21,<=3,WP018715,WATER, ,2845950,1m,2010,2009
13680366,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,637488,2010-06-13,<=3,WP015668,WATER, ,2785719,1m,2010,2009
13680367,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,634633,2010-06-02,<=3,WP027431,WATER, ,22357452,1m,2010,2009
13680368,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,635050,2010-06-03,<=3,WP005609,WATER, ,10100653,1m,2010,2009
13680839,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,636031,2010-06-06,<=3,WP032292,WATER, ,22217922,1m,2010,2009
13680840,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,639985,2010-06-24,<=3,WP014589,WATER, ,2777917,1m,2010,2009
13680842,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,639320,2010-06-23,<=3,WP030853,WATER, ,11319066,1m,2010,2009
13680845,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,638871,2010-06-19,<=3,WP021052,WATER, ,335381,1m,2010,2009
13680847,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,636035,2010-06-06,,WP024210,WATER, ,341374,1m,2010,2009
13680848,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,639884,2010-06-24,,WP001301,WATER, ,10074194,1m,2010,2009
13681442,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,637495,2010-06-14,,WP009634,WATER, ,11120275,1m,2010,2009
13681457,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,641155,2010-06-30,<=3,WP028742,WATER, ,357704,1m,2010,2009
13681463,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,641155,2010-06-30,<=3,WP028742,WATER, ,357704,1m,2010,2009
13666887,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,599033,2010-01-05,,HY001194,WATER, ,10098170,1m,2010,2009
13666888,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,598866,2010-01-05,,WP005766,WATER, ,10101019,1m,2010,2009
13666889,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,600600,2010-01-09,,HY003661,WATER, ,337073,1m,2010,2009
13666890,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,600370,2010-01-07,,HY002730,WATER, ,377106,1m,2010,2009
13666891,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,600609,2010-01-09,,HY003842,WATER, ,338270,1m,2010,2009
13666892,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,600976,2010-01-12,,HY002693,WATER, ,377005,1m,2010,2009
13667218,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,601856,2010-01-15,,HY001072,WATER, ,10096477,1m,2010,2009
13667431,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,602377,2010-01-18,,HY000869,WATER, ,10092568,1m,2010,2009
13667432,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,602604,2010-01-18,,WP018245,WATER, ,2834805,1m,2010,2009
13668009,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,599054,2010-01-05,<=3,WP022940,WATER, ,338499,1m,2010,2009
13668011,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,598829,2010-01-05,<=3,WV002430,WATER, ,2805559,1m,2010,2009
13668013,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,599045,2010-01-05,<=3, ,WATER, ,11091502,2m,2010,2009
13668015,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,604314,2010-01-27,,WP022900,WATER, ,338451,1m,2010,2009
13668016,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,604139,2010-01-27,,WP013500,WATER, ,2770977,1m,2010,2009
13668018,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,603929,2010-01-23,,WP037160,WATER, ,13613818,1m,2010,2009
13668024,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,602371,2010-01-18,<=3,WP016642,WATER, ,2808239,1m,2010,2009
13668031,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,603148,2010-01-21,,HY003793,WATER, ,337372,1m,2010,2009
13668033,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,603264,2010-01-21,,HY006701,WATER, ,20492886,1m,2010,2009
13668034,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,4,604318,2010-01-27,,HY000170,WATER, ,10074057,1m,2010,2009
13668036,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,601534,2010-01-14,<=3,WP004968,WATER, ,10097272,1m,2010,2009
13668037,_WJUNC,6,0,"Symbol Name unknown, set to _wjunc", ,3,601533,2010-01-13,<=3,WP021829,WATER, ,336500,1m,2010,2009
