GID,PIPE_ID,PIPE_DIA,PIPE_TYPE,PIPE_MATRL,START_NODE,END_NODE,WAT_CATGRY,GEOMLENGTH,COMMENTS,ESTATE,DATE_MADE,CRITICALTY,OP_STATUS
24753586,62366,100,PRIDIST,PVC,53279,53278,POTABLE,1.357032,High St watermain replacement,1001,2016-05-01,4,1
24753587,62365,100,PRIDIST,PVC,53280,53279,POTABLE,0.589896,High St watermain replacement,1001,2016-05-01,4,1
24753588,62364,100,PRIDIST,PVC,53282,53280,POTABLE,0.585029,High St watermain replacement,1001,2016-05-01,4,1
24753589,62363,100,PRIDIST,PVC,53283,53282,POTABLE,56.333197,High St watermain replacement,1001,2016-05-01,4,1
24753590,62362,100,PRIDIST,PVC,53286,53283,POTABLE,16.238731,High St watermain replacement,1001,2016-05-01,4,1
24753591,62360,100,PRIDIST,PVC,53284,53286,POTABLE,1.605608,High St watermain replacement,1001,2016-05-01,4,1
24753592,62359,100,PRIDIST,PVC,53285,53284,POTABLE,4.128329,High St watermain replacement,1001,2016-05-01,4,1
24753593,62358,100,PRIDIST,PVC,53289,53285,POTABLE,33.889966,High St watermain replacement,1001,2016-05-01,4,1
24753594,62357,100,PRIDIST,PVC,53287,53289,POTABLE,0.62419,High St watermain replacement,1001,2016-05-01,4,1
24753595,62356,100,PRIDIST,PVC,53274,53287,POTABLE,0.547316,High St watermain replacement,1001,2016-05-01,4,1
24753596,62355,150,PRIDIST,PVC,53273,53274,POTABLE,2.45424,High St watermain replacement,1001,2016-05-01,4,1
24753597,62353,100,PRIDIST,PVC,53275,53291,POTABLE,2.823702,High St watermain replacement,1001,2016-05-01,4,1
24753598,62352,100,PRIDIST,PVC,53272,53273,POTABLE,13.672393,High St watermain replacement,1001,2016-05-01,4,1
24753599,62351,100,PRIDIST,PVC,53271,53272,POTABLE,4.328179,High St watermain replacement,1001,2016-05-01,4,1
24754226,62545,100,,PVC,53360,53352,POTABLE,109.601323,,3797,2016-01-01,4,1
24754227,62544,100,,PVC,53353,53360,POTABLE,1.123336,,3797,2016-01-01,4,1
24754228,62543,100,,PVC,53359,53340,POTABLE,24.983713,,3797,2016-01-01,4,1
24597202,61223,280,,PE,52889,52883,POTABLE,0.499849,,1115,2016-03-12,4,1
24648932,61857,225,,PVC,53105,53107,RAW,7.89185,,919,2013-02-13,3,2
24648933,61855,225,PRISUP,PVC,53101,53369,RAW,2.174895,,326,2016-12-19,4,1
24648934,61852,225,PRISUP,PVC,53093,53094,RAW,3.573756,,326,2016-12-19,4,1
24648935,61851,225,PRISUP,PVC,53094,53095,RAW,4.272692,,326,2016-12-19,4,1
24648936,61850,225,PRISUP,PVC,53095,53100,RAW,1.475018,,326,2016-12-19,4,1
24648937,61849,225,PRISUP,PVC,53100,53088,RAW,2.635011,,326,2016-12-19,4,1
24648938,61848,225,PRISUP,PVC,53088,53087,RAW,3.753992,,326,2016-12-19,4,1
24648939,61847,225,PRIDIST,PVC,53086,53082,RAW,0.817808,,326,2016-12-19,4,1
24648940,61846,225,PRISUP,PVC,53085,53086,RAW,2.805183,,326,2016-12-19,4,1
24648941,61845,225,PRISUP,PVC,53369,53085,RAW,1.275762,,326,2016-12-19,4,1
24648942,61843,225,PRISUP,PVC,53099,53101,RAW,1.520731,,326,2016-12-19,4,1
24648943,61842,225,PRISUP,PVC,53084,53099,RAW,1.975455,,326,2016-12-19,4,1
24648944,61841,225,PRISUP,PVC,53083,53084,RAW,3.008892,,326,2016-12-19,4,1
24648945,61840,225,PRIDIST,PVC,53081,53083,RAW,0.654035,,326,2016-12-19,4,1
24648946,61839,375,,AC,53082,52843,RAW,69.758519,-MASTER,326,1978-01-01,2,1
24648947,61838,375,,AC,53104,53106,RAW,9.367271,-MASTER,326,1978-01-01,2,2
24650264,61963,150,,PVC,53112,53148,POTABLE,15.267215,,3631,2012-02-07,4,1
24650265,61962,100,,PVC,53147,53156,POTABLE,19.638174,,3631,2012-02-07,4,1
24650266,61961,100,,PVC,53157,53147,POTABLE,49.605071,,3631,2012-02-07,4,1
24650267,61960,100,,PVC,53146,53155,POTABLE,20.524723,,3631,2012-02-07,4,1
24650268,61959,100,,PVC,53111,53146,POTABLE,71.781948,,3631,2012-02-07,4,1
24650269,61958,100,,PVC,53145,53167,POTABLE,25.665521,,3634,2012-02-07,4,1
24753579,62374,100,,AC,33261,53295,POTABLE,56.344631,Abandoned,326,1964-01-01,4,2
24910631,63087,150,,PVC,53552,53569,POTABLE,1.206469,,3490,2015-07-22,4,1
24910632,63086,150,,PVC,53569,53564,POTABLE,13.558352,,3490,2015-07-22,4,1
24910633,63085,150,,PVC,53564,53563,POTABLE,21.546593,,3490,2015-07-22,4,1
24910634,63084,150,,PVC,53563,53557,POTABLE,31.653077,,3490,2015-07-22,4,1
24910635,63083,150,,PVC,53557,53572,POTABLE,91.269982,,3490,2015-07-22,4,1
24910636,63082,150,,PVC,53572,53553,POTABLE,0.612279,,3490,2015-07-22,4,1
24910637,63081,150,,PVC,53553,53571,POTABLE,0.601287,,3490,2015-07-22,4,1
24910638,63080,100,,AC,53550,12245,POTABLE,57.56146,,326,1954-01-01,4,1
24910639,63079,100,,AC,12246,53550,POTABLE,40.652183,,326,1954-01-01,4,1
24961156,63171,100,,AC,53584,24425,POTABLE,48.09149,,326,1962-01-01,4,1
24961157,63170,100,,AC,13334,53583,POTABLE,7.149437,,326,1962-01-01,4,1
24962491,63474,100,,PVC,53617,27515,POTABLE,24.26545,,326,2001-01-01,4,1
24962492,63473,100,,PVC,7020,53617,POTABLE,3.883109,,326,2001-01-01,4,1
24979480,63476,225,,AC,16009,15991,POTABLE,2.388388,,326,1972-01-01,3,1
24979482,63475,225,,AC,26508,16009,POTABLE,22.253914,,326,1972-01-01,3,1
25012694,63512,100,SECSUP,PVC,53643,53644,POTABLE,0.639913,,3836,2016-05-05,4,1
25012695,63511,100,SECSUP,PVC,53641,53643,POTABLE,91.458586,,3836,2016-05-05,4,1
25012696,63510,100,SECSUP,PVC,53637,53638,POTABLE,0.499926,,3836,2016-05-05,4,1
25012697,63509,100,SECSUP,DICL,53653,53637,POTABLE,12.561033,,3836,2016-05-05,4,1
25012698,63508,225,SECSUP,PVC,53648,53649,POTABLE,3.901258,,3836,2016-05-05,4,1
25012699,63507,225,SECSUP,PVC,53699,53648,POTABLE,134.116323,,3836,2016-05-05,4,1
25012700,63506,150,SECSUP,PVC,53652,53651,POTABLE,0.875174,,3836,2016-05-05,4,1
25012701,63505,150,SECSUP,PVC,53699,53652,POTABLE,30.332701,,3836,2016-05-05,4,1
24754229,62542,100,,PVC,53354,53359,POTABLE,0.974572,,3797,2016-01-01,4,1
24754230,62541,100,,PVC,53358,53355,POTABLE,1.319377,,3797,2016-01-01,4,1
24754231,62540,100,,PVC,53341,53358,POTABLE,4.648668,,3797,2016-01-01,4,1
24754232,62539,100,,PVC,53357,53356,POTABLE,1.560817,,3797,2016-01-01,4,1
24754233,62538,100,,PVC,53342,53357,POTABLE,23.869742,,3797,2016-01-01,4,1
24754234,62537,100,,PVC,53356,53336,POTABLE,24.875055,,3797,2016-01-01,4,1
24754235,62535,100,,PVC,53355,53334,POTABLE,32.297576,,3797,2016-01-01,4,1
24754236,62532,63,,PE,53343,53354,POTABLE,10.672832,,3797,2016-01-01,4,1
24754237,62530,100,,PVC,53344,53353,POTABLE,5.59853,,3797,2016-01-01,4,1
24754238,62526,100,,PVC,53346,53351,POTABLE,7.427041,,3797,2016-01-01,4,1
24754239,62524,100,,PVC,53345,53350,POTABLE,8.317779,,3797,2016-01-01,4,1
24754240,62523,63,SECSUP,PE,53349,53345,POTABLE,47.271646,,3797,2016-01-01,4,1
24754241,62521,100,,PVC,53348,53335,POTABLE,32.526281,,3797,2016-01-01,4,1
24754242,62518,63,SECSUP,PE,53345,53346,POTABLE,52.847772,,3797,2016-01-01,4,1
24754243,62516,225,,PVC,53347,52995,POTABLE,69.705217,,3797,2016-01-01,3,1
24754244,62515,225,,PVC,53347,53337,POTABLE,18.132649,,3797,2016-01-01,3,1
24754245,62513,150,,PVC,52998,53338,POTABLE,24.908076,,3797,2016-01-01,4,1
24754246,62512,150,,PVC,53338,53339,POTABLE,6.232993,,3797,2016-01-01,4,1
24754247,62510,150,,PVC,53339,53341,POTABLE,165.536635,,3797,2016-01-01,4,1
24754248,62509,100,,PVC,53338,53364,POTABLE,28.60626,,3797,2016-01-01,4,1
24754580,62608,150,PRIDIST,PVC,53367,51509,POTABLE,39.807802,,4033,2017-08-03,4,1
24754581,62607,150,PRIDIST,PVC,51498,53367,POTABLE,38.857942,,1099,2015-05-20,4,1
24806837,62872,280,,PE,53479,52897,POTABLE,6.999766,,1115,2016-03-12,4,1
24806838,62871,280,,PE,52890,53479,POTABLE,94.071491,,1115,2016-03-12,4,1
24806839,62870,80,,PVC,53480,53481,POTABLE,14.564927,,1001,2013-05-30,4,1
24806840,62869,80,,PVC,53479,53480,POTABLE,1.046898,,1001,2013-05-30,4,1
24961358,63173,100,,PVC,0,11974,POTABLE,4.731355,,326,2004-09-30,4,1
24961359,63172,100,,PVC,34781,53594,POTABLE,70.722821,,326,2004-09-30,4,1
24961376,63180,100,PRISUP,PVC,53587,53592,POTABLE,32.544033,,0,2016-07-07,4,1
24961377,63179,100,PRISUP,PVC,53588,53587,POTABLE,59.178104,,0,2016-07-07,4,1
24961378,63178,100,PRISUP,PVC,53590,53586,POTABLE,0.953339,,0,2016-07-07,4,1
24961379,63177,100,PRISUP,PVC,53590,53589,POTABLE,1.521618,,0,2016-07-07,4,1
24961380,63176,100,PRISUP,PVC,53592,53590,POTABLE,26.704316,,0,2016-07-07,4,1
24961381,63174,100,PRISUP,PVC,53594,53595,POTABLE,0.563508,,0,2016-07-07,4,1
24961816,63200,100,,PVC,53605,53608,RAW,0.6269,,1001,2016-01-01,4,1
24961818,63198,300,,PVC,53608,53609,RAW,2.958416,,1001,2016-01-01,4,1
24961819,63193,100,,PVC,53614,53610,RAW,1.526379,,1001,2016-01-01,4,1
24961820,63192,300,,PVC,53611,53601,RAW,41.727288,,1001,2016-01-01,4,1
24961821,63191,300,,PVC,53598,53611,RAW,0.577344,,1001,2016-01-01,4,1
24961822,63190,300,,PVC,53600,53612,RAW,172.481462,,1001,2016-01-01,4,1
24961823,63188,100,,PVC,53613,53610,RAW,1.2,,1001,2016-01-01,4,1
24650270,61957,100,,PVC,53114,53145,POTABLE,0.806173,,3634,2012-02-07,4,1
24650271,61956,100,,PVC,53121,53144,POTABLE,1.135711,,3634,2012-02-07,4,1
24650272,61955,100,,PVC,53120,53144,POTABLE,51.044331,,3634,2012-02-07,4,1
24650273,61954,100,,PVC,53143,53114,POTABLE,85.315921,,3634,2012-02-07,4,1
24650274,61953,100,,PVC,53115,53143,POTABLE,2.773123,,3634,2012-02-07,4,1
24650275,61952,100,,PVC,53141,53118,POTABLE,49.446676,,3633,2012-02-07,4,1
24650276,61951,100,,PVC,53140,53141,POTABLE,65.123711,,3633,2012-02-07,4,1
24650277,61949,100,,PVC,53122,53140,POTABLE,40.180988,,3633,2012-02-07,4,1
24650278,61948,100,,PVC,53139,53119,POTABLE,43.894231,,3633,2012-02-07,4,1
24650279,61947,100,,PVC,53134,53139,POTABLE,70.821091,,3633,2012-02-07,4,1
24650280,61946,100,,PVC,53123,53138,POTABLE,31.669572,,3633,2012-02-07,4,1
24650281,61945,100,,PVC,53137,53138,POTABLE,58.726575,,3633,2012-02-07,4,1
24650282,61943,100,,PVC,53164,53137,POTABLE,45.686817,,3633,2012-02-07,4,1
24650283,61942,150,,PVC,53136,52220,POTABLE,19.420514,,3633,2012-02-07,4,1
24650284,61941,150,,PVC,53164,53136,POTABLE,43.313993,,3633,2012-02-07,4,1
24650285,61940,150,,PVC,53135,53164,POTABLE,35.315721,,3633,2012-02-07,4,1
24650286,61939,150,,PVC,53132,53135,POTABLE,59.064036,,3633,2012-02-07,4,1
24650287,61937,100,,PVC,53126,53134,POTABLE,55.648813,,3633,2012-02-07,4,1
24650288,61935,150,,PVC,53133,53127,POTABLE,40.176482,,3634,2012-02-07,4,1
24650289,61933,150,,PVC,53125,53132,POTABLE,9.445359,,3633,2012-02-07,4,1
24650290,61930,150,,PVC,53130,53158,POTABLE,0.766096,,3631,2012-02-07,4,1
24650291,61929,150,,PVC,53129,53130,POTABLE,22.648864,,3631,2012-02-07,4,1
24650292,61925,150,,PVC,53159,53128,POTABLE,16.751456,,3634,2012-02-07,4,1
24754249,62506,63,,PE,53346,53344,POTABLE,91.170994,,3797,2016-01-01,4,1
24754250,62504,150,,PVC,53340,53341,POTABLE,4.948628,,3797,2016-01-01,4,1
24754251,62503,150,,PVC,53340,53342,POTABLE,69.800461,,3797,2016-01-01,4,1
24754252,62502,150,,PVC,53342,53333,POTABLE,21.788421,,3797,2016-01-01,4,1
24754253,62500,63,,PE,53344,53343,POTABLE,29.987766,,3797,2016-01-01,4,1
24754254,62497,63,,PE,53343,53332,POTABLE,14.850342,,3797,2016-01-01,4,1
24754665,62610,200,,AC,53368,52550,POTABLE,21.962764,,326,1957-01-01,4,1
24754666,62609,200,,AC,7191,53368,POTABLE,21.79219,,326,1957-01-01,4,1
24754693,62612,200,,DICL,53371,13273,POTABLE,5.112017,,326,1998-01-01,4,1
24754694,62611,200,,DICL,18832,53371,POTABLE,0.6,,326,1998-01-01,4,1
24754698,62615,300,,PVC,16316,53372,POTABLE,0.924511,,326,2001-01-01,2,1
24754699,62614,300,,PVC,53372,52835,POTABLE,12.714231,,326,2001-01-01,2,1
24755015,62630,100,,PVC,53388,53387,RAW,0.542136,,1001,2001-01-01,4,1
24755016,62629,100,,PVC,53385,53387,RAW,1.118986,,1001,2001-01-01,4,1
24755017,62628,100,,PVC,53385,53384,RAW,19.217856,,1001,2001-01-01,4,1
24755018,62627,100,,PVC,53383,53384,RAW,7.093199,,1001,2001-01-01,4,1
24755019,62626,100,,PVC,53382,53383,RAW,1.137546,,1001,2001-01-01,4,1
24755020,62625,100,,PVC,53381,53382,RAW,5.471326,,1001,2001-01-01,4,1
24755021,62624,100,,PVC,53380,53381,RAW,1.507095,,1001,2001-01-01,4,1
24755022,62623,100,,PVC,53379,53380,RAW,5.951913,,1001,2001-01-01,4,1
24755023,62622,100,,PVC,53378,53379,RAW,5.601622,,1001,2001-01-01,4,1
24755024,62621,100,,PVC,53378,53377,RAW,46.099734,,1001,2001-01-01,4,1
24961825,63181,300,,PVC,53602,53599,RAW,56.648336,,1001,2016-01-01,4,1
24961907,63210,100,,PVC,53616,53612,RAW,0.654349,,1001,2016-01-01,4,1
24961908,63209,100,,PVC,53611,53616,RAW,20.584108,,1001,2016-01-01,4,1
25012703,63502,225,SECSUP,PVC,53495,53699,POTABLE,41.757736,,3836,2016-05-05,4,1
25012704,63501,100,SECSUP,PVC,53657,53647,POTABLE,30.41925,,3836,2016-05-05,4,1
25012705,63500,100,SECSUP,PVC,53496,53657,POTABLE,111.423151,,3836,2016-05-05,4,1
25012706,63499,150,SECSUP,PVC,53653,53655,POTABLE,80.975761,,3836,2016-05-05,4,1
25012707,63498,150,SECSUP,PVC,53645,53646,POTABLE,3.914597,,3836,2016-05-05,4,1
25012708,63497,150,SECSUP,PVC,53655,53645,POTABLE,47.251636,,3836,2016-05-05,4,1
25012709,63496,100,SECSUP,DICL,53644,53655,POTABLE,10.732589,,3836,2016-05-05,4,1
25012710,63494,100,SECSUP,PVC,53642,53641,POTABLE,4.243525,,3836,2016-05-05,4,1
25012711,63493,100,SECSUP,PVC,53640,53639,POTABLE,2.409269,,3836,2016-05-05,4,1
25012712,63492,100,SECSUP,PVC,53638,53640,POTABLE,84.008145,,3836,2016-05-05,4,1
25012713,63490,150,SECSUP,PVC,53497,53653,POTABLE,9.020112,,3836,2016-05-05,4,1
25013239,63728,100,SECSUP,PVC,53736,53737,RECYCLEDA,5.127131,,3836,2016-05-05,4,1
25013240,63727,100,SECSUP,PVC,53750,53736,RECYCLEDA,91.898364,,3836,2016-05-05,4,1
25013241,63726,100,SECSUP,PVC,53735,53734,RECYCLEDA,2.976868,,3836,2016-05-05,4,1
25013242,63725,100,SECSUP,PVC,53732,53735,RECYCLEDA,84.188124,,3836,2016-05-05,4,1
25013243,63724,100,SECSUP,PVC,53733,53732,RECYCLEDA,0.481968,,3836,2016-05-05,4,1
25013244,63723,100,SECSUP,PVC,53731,53733,RECYCLEDA,11.200971,,3836,2016-05-05,4,1
25013245,63721,100,SECSUP,PVC,53751,53750,RECYCLEDA,1.052117,,3836,2016-05-05,4,1
25013246,63720,100,SECSUP,PVC,53742,53743,RECYCLEDA,0.542679,,3836,2016-05-05,4,1
25013247,63719,100,SECSUP,PVC,53512,53742,RECYCLEDA,109.968793,,3836,2016-05-05,4,1
25013248,63718,150,SECSUP,PVC,53745,53746,RECYCLEDA,1.131777,,3836,2016-05-05,4,1
25012702,63504,150,SECSUP,PVC,53651,53650,POTABLE,4.514245,,3836,2016-05-05,4,1
25012770,63582,600,,MSCL,53697,53696,POTABLE,1.209521,,326,1995-01-01,1,1
25012771,63581,600,,MSCL,53695,53697,POTABLE,1.063019,,326,1995-01-01,1,1
25012772,63580,600,,MSCL,342,53695,POTABLE,187.494556,,326,1995-01-01,1,1
25012773,63577,150,,PVC,53671,53692,POTABLE,29.278972,,3690,2016-06-07,4,1
25012774,63576,150,,PVC,53693,53671,POTABLE,0.809605,,3690,2016-06-07,4,1
25012775,63574,100,,PVC,53691,53685,POTABLE,80.781584,,3690,2016-06-07,4,1
25012776,63573,150,,PVC,53684,53689,POTABLE,38.595307,,3690,2016-06-07,4,1
25012777,63572,150,,PVC,53658,53684,POTABLE,1.2965,,3690,2016-06-07,4,1
25012778,63571,100,,PVC,53683,53690,POTABLE,9.229967,,3690,2016-06-07,4,1
25012779,63570,100,,PVC,53660,53683,POTABLE,1.209151,,3690,2016-06-07,4,1
25012780,63569,100,,PVC,53682,53661,POTABLE,47.078569,,3690,2016-06-07,4,1
25012781,63568,100,,PVC,53674,53682,POTABLE,18.434819,,3690,2016-06-07,4,1
25012782,63567,100,,PVC,53681,53674,POTABLE,68.21115,,3690,2016-06-07,4,1
25012783,63566,100,,PVC,53664,53681,POTABLE,33.614496,,3690,2016-06-07,4,1
25012784,63565,150,,PVC,53680,53675,POTABLE,72.255975,,3690,2016-06-07,4,1
25012785,63564,150,,PVC,53663,53680,POTABLE,1.323561,,3690,2016-06-07,4,1
25012786,63563,150,,PVC,53679,53668,POTABLE,0.980012,,3690,2016-06-07,4,1
25012787,63562,150,,PVC,53669,53679,POTABLE,1.77613,,3690,2016-06-07,4,1
25012788,63561,100,,PVC,53678,53666,POTABLE,2.131333,,3690,2016-06-07,4,1
24650293,61921,100,,PVC,53163,53126,POTABLE,3.587908,,3633,2012-02-07,4,1
24650294,61919,150,,PVC,53163,53125,POTABLE,5.058441,,3633,2012-02-07,4,1
24650295,61918,100,,PVC,53124,52221,POTABLE,30.559872,,3633,2012-02-07,4,1
24650296,61917,100,,PVC,53124,53162,POTABLE,0.738206,,3633,2012-02-07,4,1
24650297,61916,100,,PVC,53162,53123,POTABLE,0.738717,,3633,2012-02-07,4,1
24650298,61913,100,,PVC,53122,53162,POTABLE,0.87415,,3633,2012-02-07,4,1
24650299,61912,100,,PVC,53121,53159,POTABLE,53.782937,,3634,2012-02-07,4,1
24650300,61909,100,,PVC,53160,53120,POTABLE,16.188662,,3634,2012-02-07,4,1
24650301,61908,100,,PVC,53119,53161,POTABLE,0.694817,,3633,2012-02-07,4,1
24650302,61906,100,,PVC,53118,53161,POTABLE,0.600093,,3633,2012-02-07,4,1
24650303,61904,100,,PVC,53117,53142,POTABLE,12.673888,,3633,2012-02-07,4,1
24650304,61903,100,,PVC,53161,53117,POTABLE,0.344602,,3633,2012-02-07,4,1
24650305,61902,100,,PVC,53116,53160,POTABLE,2.418027,,3634,2012-02-07,4,1
24650306,61901,100,,PVC,53142,53116,POTABLE,50.138222,,3634,2012-02-07,4,1
24650307,61899,100,,PVC,53160,53115,POTABLE,4.244387,,3634,2012-02-07,4,1
24650308,61893,150,,PVC,53154,53112,POTABLE,0.605127,,3631,2012-02-07,4,1
24650309,61891,100,,PVC,53154,53111,POTABLE,0.629645,,3631,2012-02-07,4,1
24650310,61890,100,,PVC,53167,53155,POTABLE,28.014953,,3631,2012-02-07,4,1
24650311,61888,100,,PVC,53156,53155,POTABLE,48.610026,,3631,2012-02-07,4,1
24650312,61885,100,,PVC,53165,53157,POTABLE,16.407826,,3631,2012-02-07,4,1
24650313,61884,100,,PVC,53166,53156,POTABLE,15.716106,,3631,2012-02-07,4,1
24650314,61881,150,,PVC,53168,53154,POTABLE,0.563842,,3631,2012-02-07,4,1
24650315,61880,150,,PVC,53163,53133,POTABLE,15.825013,,3633,2012-02-07,4,1
24650549,62163,100,,PVC,53220,53219,RECYCLEDA,50.953474,,3631,2016-03-01,4,1
25013249,63717,150,SECSUP,PVC,53744,53745,RECYCLEDA,29.492593,,3836,2016-05-05,4,1
25014313,63760,250,,AC,53791,20545,POTABLE,5.800993,,326,1986-01-01,3,1
25014314,63759,250,,AC,20546,53791,POTABLE,3.452753,,326,1986-01-01,3,1
25014315,63757,250,,AC,2363,20546,POTABLE,65.633896,,326,1986-01-01,3,1
25014502,63762,100,SECSUP,PVC,53812,53814,POTABLE,35.219185,,3758,2016-07-07,4,1
25014503,63761,100,SECSUP,PVC,48205,53812,POTABLE,2.497065,,3758,2016-07-07,4,1
25014504,63765,100,SECSUP,PVC,53795,53806,POTABLE,5.421342,,3770,2016-11-09,4,1
25014564,63781,100,SECSUP,PVC,53822,53825,RECYCLEDA,38.112192,,3758,2016-07-07,4,1
25014565,63780,100,SECSUP,PVC,53816,48229,RECYCLEDA,2.592163,,3758,2016-07-07,4,1
25014566,63779,100,SECSUP,PVC,53824,53816,RECYCLEDA,35.741294,,3758,2016-07-07,4,1
25014567,63776,100,SECSUP,PVC,53824,53817,RECYCLEDA,17.472806,,3758,2016-07-07,4,1
25014568,63775,100,SECSUP,PVC,53819,53824,RECYCLEDA,8.19475,,3758,2016-07-07,4,1
25014569,63773,100,SECSUP,PVC,53820,53819,RECYCLEDA,0.6164,,3758,2016-07-07,4,1
25014570,63772,100,SECSUP,PVC,53825,53820,RECYCLEDA,108.182774,,3758,2016-07-07,4,1
25014571,63771,100,SECSUP,PVC,53823,53822,RECYCLEDA,4.528613,,3758,2016-07-07,4,1
25014579,63777,100,SECSUP,PVC,53817,53818,RECYCLEDA,4.125835,,3758,2016-07-07,4,1
25014687,63787,100,,AC,53827,1973,POTABLE,6.592301,,326,1965-01-01,4,1
25014688,63786,100,,AC,53828,53827,POTABLE,16.090131,,326,1965-01-01,4,2
25014689,63784,100,,AC,35223,53828,POTABLE,6.599688,,326,1965-01-01,4,1
25014690,63783,100,SECSUP,PVC,53826,53827,POTABLE,0.33,,1,2016-01-01,4,1
25014691,63782,100,SECSUP,PVC,53828,53826,POTABLE,16.588362,,1,2016-01-01,4,1
25016764,63804,225,,DICL,16778,42499,POTABLE,5.10605,,326,1996-01-01,3,1
25016765,63803,225,,DICL,16774,16778,POTABLE,11.461503,,326,1996-01-01,3,1
25012789,63560,100,,PVC,53693,53678,POTABLE,26.798163,,3690,2016-06-07,4,1
25012790,63559,150,,PVC,53670,53698,POTABLE,1.092218,,3690,2016-06-07,4,1
25012791,63558,150,,PVC,53695,53670,POTABLE,0.62795,,3690,2016-06-07,4,1
25012792,63556,150,,PVC,53696,53669,POTABLE,0.75719,,3690,2016-06-07,4,1
25012793,63555,150,,PVC,53668,53698,POTABLE,0.398562,,3690,2016-06-07,4,1
25012794,63553,100,,PVC,53667,53688,POTABLE,8.544615,,3690,2016-06-07,4,1
25012795,63552,100,,PVC,53692,53667,POTABLE,0.645772,,3690,2016-06-07,4,1
25012796,63551,100,,PVC,53666,53672,POTABLE,17.192809,,3690,2016-06-07,4,1
25012797,63549,100,,PVC,53665,53687,POTABLE,6.194442,,3690,2016-06-07,4,1
25012798,63548,100,,PVC,53672,53665,POTABLE,1.064236,,3690,2016-06-07,4,1
25012799,63546,100,,PVC,53673,53664,POTABLE,0.863957,,3690,2016-06-07,4,1
25012800,63544,150,,PVC,53694,53663,POTABLE,15.535727,,3690,2016-06-07,4,1
25012801,63543,100,,PVC,53662,53674,POTABLE,60.938178,,3690,2016-06-07,4,1
25012802,63542,100,,PVC,53675,53662,POTABLE,9.976756,,3690,2016-06-07,4,1
25012803,63541,100,,PVC,53661,53660,POTABLE,126.924704,,3690,2016-06-07,4,1
25012804,63537,150,,PVC,53659,53676,POTABLE,6.977674,,3690,2016-06-07,4,1
25012805,63536,150,,PVC,53675,53659,POTABLE,75.541597,,3690,2016-06-07,4,1
25012806,63534,150,,PVC,53677,53658,POTABLE,11.46238,,3690,2016-06-07,4,1
25012807,63532,150,,PVC,53677,53691,POTABLE,0.668321,,3690,2016-06-07,4,1
25012808,63530,150,,PVC,53676,53690,POTABLE,0.710209,,3690,2016-06-07,4,1
25012809,63528,150,,PVC,53698,53694,POTABLE,4.390331,,3690,2016-06-07,4,1
25012810,63525,100,,PVC,53673,53686,POTABLE,56.747841,,3690,2016-06-07,4,1
25012811,63524,100,,PVC,53672,53673,POTABLE,23.61979,,3690,2016-06-07,4,1
24755025,62620,100,,PVC,53377,53376,RAW,113.534879,,1001,2001-01-01,4,1
24755026,62619,100,,PVC,53375,53376,RAW,14.536407,,1001,2001-01-01,4,1
24755027,62618,100,,PVC,53374,53375,RAW,44.734654,,1001,2001-01-01,4,1
24755028,62617,100,,PVC,53373,53374,RAW,18.016787,,1001,2001-01-01,4,1
24755124,62639,225,,PVC,53395,53394,POTABLE,1.717647,,1001,2002-01-01,4,1
24755125,62638,225,,PVC,53393,53395,POTABLE,13.192452,,1001,2002-01-01,4,1
24755126,62637,225,,PVC,53396,53393,POTABLE,1.064895,,1001,2002-01-01,4,1
24755127,62636,225,,PVC,53396,52821,POTABLE,0.57659,,1001,2002-01-01,4,1
24755128,62635,225,,PVC,53392,53393,POTABLE,44.125778,,1001,2002-01-01,4,1
24755130,62633,100,,PVC,53390,53398,POTABLE,20.05077,,1001,1998-01-01,4,1
24755131,62632,100,,PVC,53398,53397,POTABLE,3.399023,,1001,1998-01-01,4,1
24755157,62652,150,PRISUP,PVC,13269,53402,POTABLE,2.120386,,0,1998-01-01,4,1
24755158,62651,150,PRISUP,PVC,53405,53403,POTABLE,0.95372,,0,1998-01-01,4,1
24755159,62650,150,PRISUP,PVC,53406,53405,POTABLE,4.53128,,0,1998-01-01,4,1
24755160,62649,150,PRISUP,PVC,53404,53406,POTABLE,0.843238,,0,1998-01-01,4,1
24755161,62648,150,PRISUP,PVC,53402,53404,POTABLE,0.750756,,0,1998-01-01,4,1
24755198,62669,300,UNTREATED,PVC,53411,13082,RAW,3.776886,,326,1979-01-01,2,1
24755199,62668,300,UNTREATED,PVC,13083,53411,RAW,31.959223,,326,1979-01-01,2,1
24755200,62667,100,,PVC,53416,53418,RAW,3.764498,,1001,2011-01-01,4,1
24755201,62666,100,,PVC,53413,53416,RAW,3.166012,,1001,2011-01-01,4,1
24755202,62665,300,,PVC,53409,53419,RAW,0.718299,,1001,2001-01-01,3,1
24650550,62162,100,,PVC,53219,53200,RECYCLEDA,0.631605,,3631,2016-03-01,4,1
24650551,62161,150,,PVC,53171,53216,RECYCLEDA,1.820726,,3631,2016-03-01,4,1
24650552,62160,100,,PVC,53216,53220,RECYCLEDA,31.207023,,3631,2016-03-01,4,1
24650553,62159,150,,PVC,53214,53215,RECYCLEDA,20.602585,,3631,2016-03-01,4,1
24650554,62158,150,,PVC,53215,53197,RECYCLEDA,0.933277,,3631,2016-03-01,4,1
24650555,62157,150,,PVC,53171,53214,RECYCLEDA,0.557915,,3631,2016-03-01,4,1
